Symbols,other-symbol,❎,Cross Mark Button
Symbols,emotion,💤,Zzz
Animals & Nature,animal-mammal,🦦,Otter
Activities,sport,🎳,Bowling
Travel & Places,place-map,🧭,Compass
People & Body,family,💑,Couple with Heart
Activities,event,🏮,Red Paper Lantern
Objects,stationery,📦,Package
Food & Drink,dishware,🏺,Amphora
Smileys & Emotions,face,😘,Blowing a Kiss
People & Body,hands,🫴,Palm Up Hand
Objects,technology,📺,Television
Symbols,arrow-av,🔆,Bright Button
Objects,science,📡,Satellite Antenna
Food & Drink,food-prepared,🥫,Canned Food
Animals & Nature,sky-weather,🌧️,Cloud with Rain
Symbols,heart,🩷,Pink Heart
Travel & Places,transportation,🚧,Construction
Symbols,geometric,🟦,Blue Square
Objects,household,🧽,Sponge
People & Body,person-fantasy,🧞,Genie
Symbols,transport-sign,🛄,Baggage Claim
Objects,tool,💣,Bomb
People & Body,person,👵,Old Woman
Animals & Nature,animal-mammal,🐯,Tiger Face
Objects,clothing,👘,Kimono
Animals & Nature,plant-other,🌴,Palm Tree
Smileys & Emotions,face,😗,Kissing Face
Objects,money,💵,Dollar Banknote
Symbols,alphanum,🉑,Japanese 'Acceptable' Button
People & Body,person-activity,🚶,Person Walking
